Commentary	Ref	Literature(PubmedID)	value
1 	550	19356131	30000.0
fused xyn11A protein, Western blot analysis	550	19356131	43000.0
xylanase II	554	0	7000.0
xylanase I	554	0	26000.0
xylanase B, gel filtration	575	16347312	29500.0
1 	575	16347312	29900.0
xylanase A, gel filtration	575	16347312	63000.0
1 	575	16347312	65000.0
xylanase B, gel filtration	576	16347312	29500.0
1 	576	16347312	29900.0
xylanase A, gel filtration	576	16347312	63000.0
1 	576	16347312	65000.0
xylanase B, gel filtration	577	16347312	29500.0
1 	577	16347312	29900.0
xylanase A, gel filtration	577	16347312	63000.0
1 	577	16347312	65000.0
xylanase B, gel filtration	578	16347312	29500.0
1 	578	16347312	29900.0
xylanase A, gel filtration	578	16347312	63000.0
1 	578	16347312	65000.0
xylanase A, disc gel electrophoresis	591	0	41000.0
x 	591	7765974	41000.0
1 	591	0	44000.0
x 	591	7765974	44377.0
x 	591	7765283	54000.0
xylanase C, disc gel electrophoresis	591	0	64000.0
xylanase B, disc gel electrophoresis	591	0	73000.0
xylanase A, disc gel electrophoresis	592	0	41000.0
x 	592	7765974	41000.0
1 	592	0	44000.0
x 	592	7765974	44377.0
x 	592	7765283	54000.0
xylanase C, disc gel electrophoresis	592	0	64000.0
xylanase B, disc gel electrophoresis	592	0	73000.0
xylanase A, disc gel electrophoresis	593	0	41000.0
x 	593	7765974	41000.0
1 	593	0	44000.0
x 	593	7765974	44377.0
x 	593	7765283	54000.0
xylanase C, disc gel electrophoresis	593	0	64000.0
xylanase B, disc gel electrophoresis	593	0	73000.0
xylanase A, disc gel electrophoresis	594	0	41000.0
x 	594	7765974	41000.0
1 	594	0	44000.0
x 	594	7765974	44377.0
x 	594	7765283	54000.0
xylanase C, disc gel electrophoresis	594	0	64000.0
xylanase B, disc gel electrophoresis	594	0	73000.0
x 	601	2105888	39000.0
x 	629	8987553	22000.0
disc gel electrophoresis	634	0	45000.0
disc gel electrophoresis	635	0	45000.0
x 	643	19884762	49000.0
isozyme B, gel filtration	701	11126763	25000.0
isozyme A, gel filtration	701	11126763	45000.0
isozyme B, gel filtration	702	11126763	25000.0
isozyme A, gel filtration	702	11126763	45000.0
x 	741	15629130	22690.0
x 	741	15629130	23980.0
x 	742	15629130	22690.0
x 	742	15629130	23980.0
x 	743	15629130	22690.0
x 	743	15629130	23980.0
x 	744	15629130	22690.0
x 	744	15629130	23980.0
x 	745	15629130	22690.0
x 	745	15629130	23980.0
x 	746	15629130	22690.0
x 	746	15629130	23980.0
x 	747	15629130	22690.0
x 	747	15629130	23980.0
x 	748	0	21600.0
x 	748	0	40000.0
x 	749	0	21600.0
x 	749	0	40000.0
x 	750	0	21600.0
x 	750	0	40000.0
x 	751	0	21600.0
x 	751	0	40000.0
x 	752	0	21600.0
x 	752	0	40000.0
x 	753	0	21600.0
x 	753	0	40000.0
x 	754	0	21600.0
x 	754	0	40000.0
	755	27602054	21200.0
1 	764	0	22400.0
gel filtration	764	0	25000.0
gel filtration	774	16243455	29000.0
gel filtration	775	16243455	29000.0
x 	783	0	47000.0
gel filtration	784	8328796	41900.0
1 	784	8328796	43000.0
gel filtration	785	8328796	41900.0
1 	785	8328796	43000.0
gel filtration	786	8328796	41900.0
1 	786	8328796	43000.0
gel filtration	787	8328796	41900.0
1 	787	8328796	43000.0
gel filtration	788	8328796	41900.0
1 	788	8328796	43000.0
x 	846	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	846	17383610	61500.0
x 	847	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	847	17383610	61500.0
x 	848	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	848	17383610	61500.0
x 	849	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	849	17383610	61500.0
x 	850	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	850	17383610	61500.0
x 	851	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	851	17383610	61500.0
x 	852	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	852	17383610	61500.0
x 	853	24232655	34000.0
unprocessed active enzyme, SDS-PAGE	853	17383610	61500.0
xylanase 1, SDS-PAGE, mass spectrometry	860	0	6000.0
xylanase 2, SDS-PAGE	860	0	21000.0
xylanase 1, SDS-PAGE, mass spectrometry	861	0	6000.0
xylanase 2, SDS-PAGE	861	0	21000.0
xylanase 1, SDS-PAGE, mass spectrometry	862	0	6000.0
xylanase 2, SDS-PAGE	862	0	21000.0
xylanase 1, SDS-PAGE, mass spectrometry	863	0	6000.0
xylanase 2, SDS-PAGE	863	0	21000.0
gel filtration	877	4093442	38000.0
x 	877	4093442	62000.0
gel filtration	878	4093442	38000.0
x 	878	4093442	62000.0
1 	915	19147106	69300.0
1 	915	19147106	70000.0
1 	916	19147106	69300.0
1 	916	19147106	70000.0
x 	920	0	24000.0
SDS-PAGE	920	18092465	35000.0
x 	920	0	53000.0
x 	920	0	65000.0
x 	920	0	90000.0
x 	921	0	24000.0
SDS-PAGE	921	18092465	35000.0
x 	921	0	53000.0
x 	921	0	65000.0
x 	921	0	90000.0
x 	922	0	24000.0
SDS-PAGE	922	18092465	35000.0
x 	922	0	53000.0
x 	922	0	65000.0
x 	922	0	90000.0
x 	923	0	24000.0
SDS-PAGE	923	18092465	35000.0
x 	923	0	53000.0
x 	923	0	65000.0
x 	923	0	90000.0
x 	935	16461639	38800.0
x 	935	16461639	47000.0
x 	936	16461639	38800.0
x 	936	16461639	47000.0
x 	937	16461639	38800.0
x 	937	16461639	47000.0
x 	938	16461639	38800.0
x 	938	16461639	47000.0
gel filtration	940	25058752	40500.0
gel filtration	941	25058752	40500.0
x 	946	0	21000.0
x 	946	0	30000.0
	952	26387816	45000.0
isozyme Ic, gel filtration	955	10923787	17100.0
1 	955	10923787	18600.0
isozyme Ib, gel filtration	955	10923787	20500.0
1 	955	10923787	20700.0
1 	955	10923787	22900.0
isozyme Ia, gel filtration	955	10923787	23700.0
xylanase IIIA	955	0	24000.0
isozyme IIb, gel filtration	955	10923787	25100.0
1 	955	10923787	25400.0
1 	955	10923787	31300.0
isozyme IIa, gel filtration	955	10923787	31700.0
isozyme IId, gel filtration	955	10923787	32200.0
1 	955	10923787	34300.0
xylanase IA	955	0	38000.0
1 	955	10923787	38500.0
isozyme IIc, gel filtration	955	10923787	39800.0
isozyme Ic, gel filtration	956	10923787	17100.0
1 	956	10923787	18600.0
isozyme Ib, gel filtration	956	10923787	20500.0
1 	956	10923787	20700.0
1 	956	10923787	22900.0
isozyme Ia, gel filtration	956	10923787	23700.0
xylanase IIIA	956	0	24000.0
isozyme IIb, gel filtration	956	10923787	25100.0
1 	956	10923787	25400.0
1 	956	10923787	31300.0
isozyme IIa, gel filtration	956	10923787	31700.0
isozyme IId, gel filtration	956	10923787	32200.0
1 	956	10923787	34300.0
xylanase IA	956	0	38000.0
1 	956	10923787	38500.0
isozyme IIc, gel filtration	956	10923787	39800.0
x 	959	25951846	42000.0
x 	959	25951846	68000.0
x 	959	25951846	86000.0
x 	960	25951846	42000.0
x 	960	25951846	68000.0
x 	960	25951846	86000.0
x 	961	25951846	42000.0
x 	961	25951846	68000.0
x 	961	25951846	86000.0
x 	962	25951846	42000.0
x 	962	25951846	68000.0
x 	962	25951846	86000.0
SDS-PAGE	967	16673939	75000.0
SDS-PAGE	968	16673939	75000.0
x 	977	24861346	41584.0
SDS-PAGE	979	27240670	150000.0
SDS-PAGE	980	27240670	150000.0
gel filtration	1006	0	26000.0-28000.0
x 	1006	0	48000.0
gel filtration	1007	0	26000.0-28000.0
x 	1007	0	48000.0
gel filtration	1008	0	26000.0-28000.0
x 	1008	0	48000.0
gel filtration	1009	0	26000.0-28000.0
x 	1009	0	48000.0
gel filtration	1010	0	26000.0-28000.0
x 	1010	0	48000.0
gel filtration	1011	0	26000.0-28000.0
x 	1011	0	48000.0
gel filtration	1012	0	26000.0-28000.0
x 	1012	0	48000.0
gel filtration	1013	0	26000.0-28000.0
x 	1013	0	48000.0
sequence analysis	1027	18415096	36000.0
sequence analysis	1028	18415096	36000.0
sequence analysis	1029	18415096	36000.0
sequence analysis	1030	18415096	36000.0
sequence analysis	1031	18415096	36000.0
sequence analysis	1032	18415096	36000.0
sequence analysis	1033	18415096	36000.0
sequence analysis	1034	18415096	36000.0
sequence analysis	1035	18415096	36000.0
sequence analysis	1036	18415096	36000.0
sequence analysis	1037	18415096	36000.0
x 	1038	19838860	26000.0
x 	1040	16346591	30000.0
x 	1040	16346591	33000.0
x 	1041	16346591	30000.0
x 	1041	16346591	33000.0
x 	1042	16346591	30000.0
x 	1042	16346591	33000.0
x 	1043	16346591	30000.0
x 	1043	16346591	33000.0
x 	1044	16346591	30000.0
x 	1044	16346591	33000.0
x 	1082	19759868	26132.0
x 	1082	19759868	28000.0
x 	1091	0	41000.0
x 	1093	0	39000.0
	1093	27663030	53400.0
	1093	27663030	56000.0
sequence analysis	1093	19349753	142700.0
x 	1094	0	39000.0
	1094	27663030	53400.0
	1094	27663030	56000.0
sequence analysis	1094	19349753	142700.0
x 	1095	0	39000.0
	1095	27663030	53400.0
	1095	27663030	56000.0
sequence analysis	1095	19349753	142700.0
x 	1096	0	39000.0
	1096	27663030	53400.0
	1096	27663030	56000.0
sequence analysis	1096	19349753	142700.0
x 	1097	0	39000.0
	1097	27663030	53400.0
	1097	27663030	56000.0
sequence analysis	1097	19349753	142700.0
x 	1098	0	39000.0
	1098	27663030	53400.0
	1098	27663030	56000.0
sequence analysis	1098	19349753	142700.0
x 	1099	0	39000.0
	1099	27663030	53400.0
	1099	27663030	56000.0
sequence analysis	1099	19349753	142700.0
x 	1100	0	39000.0
	1100	27663030	53400.0
	1100	27663030	56000.0
sequence analysis	1100	19349753	142700.0
x 	1121	100039262	20200.0
sequence analysis	1121	18391461	20280.0
x 	1121	25112314	156700.0
x 	1122	100039262	20200.0
sequence analysis	1122	18391461	20280.0
x 	1122	25112314	156700.0
x 	1123	100039262	20200.0
sequence analysis	1123	18391461	20280.0
x 	1123	25112314	156700.0
x 	1124	100039262	20200.0
sequence analysis	1124	18391461	20280.0
x 	1124	25112314	156700.0
x 	1125	100039262	20200.0
sequence analysis	1125	18391461	20280.0
x 	1125	25112314	156700.0
x 	1126	100039262	20200.0
sequence analysis	1126	18391461	20280.0
x 	1126	25112314	156700.0
x 	1127	100039262	20200.0
sequence analysis	1127	18391461	20280.0
x 	1127	25112314	156700.0
	1139	15142626	45000.0
	1140	15142626	45000.0
x 	1149	23157299	40000.0
x 	1150	23157299	40000.0
x 	1151	23157299	40000.0
x 	1152	23157299	40000.0
x 	1153	23157299	40000.0
x 	1154	23157299	40000.0
x 	1155	23157299	40000.0
x 	1158	16473771	20000.0
x 	1158	16473771	20674.0
analytical gel filtration	1158	17257262	22000.0
SDS-PAGE	1158	17257262	25000.0
1 	1158	18499053	31600.0
x 	1159	16473771	20000.0
x 	1159	16473771	20674.0
analytical gel filtration	1159	17257262	22000.0
SDS-PAGE	1159	17257262	25000.0
1 	1159	18499053	31600.0
x 	1160	16473771	20000.0
x 	1160	16473771	20674.0
analytical gel filtration	1160	17257262	22000.0
SDS-PAGE	1160	17257262	25000.0
1 	1160	18499053	31600.0
x 	1161	16473771	20000.0
x 	1161	16473771	20674.0
analytical gel filtration	1161	17257262	22000.0
SDS-PAGE	1161	17257262	25000.0
1 	1161	18499053	31600.0
x 	1162	16473771	20000.0
x 	1162	16473771	20674.0
analytical gel filtration	1162	17257262	22000.0
SDS-PAGE	1162	17257262	25000.0
1 	1162	18499053	31600.0
x 	1163	16473771	20000.0
x 	1163	16473771	20674.0
analytical gel filtration	1163	17257262	22000.0
SDS-PAGE	1163	17257262	25000.0
1 	1163	18499053	31600.0
SDS-PAGE	1172	17216454	20800.0
MALDI-TOF mass spectrometry	1172	17216454	20830.0
x 	1172	19118652	21300.0
SDS-PAGE	1173	17216454	20800.0
MALDI-TOF mass spectrometry	1173	17216454	20830.0
x 	1173	19118652	21300.0
SDS-PAGE	1174	17216454	20800.0
MALDI-TOF mass spectrometry	1174	17216454	20830.0
x 	1174	19118652	21300.0
x 	1179	0	21730.0
x 	1179	0	22000.0
x 	1180	0	21730.0
x 	1180	0	22000.0
x 	1184	24818699	21300.0
x 	1185	24818699	21300.0
x 	1186	24818699	21300.0
x 	1187	24818699	21300.0
x 	1188	24818699	21300.0
xylanase I, gel filtration	1194	19680819	23800.0
1 	1194	19680819	23900.0
xylanase II, gel filtration	1194	19680819	30800.0
1 	1194	19680819	33100.0
xylanase I, gel filtration	1195	19680819	23800.0
1 	1195	19680819	23900.0
xylanase II, gel filtration	1195	19680819	30800.0
1 	1195	19680819	33100.0
x 	1199	19626289	21500.0
x 	1204	15278289	28600.0
x 	1204	15278289	32000.0
x 	1204	15278289	40300.0
x 	1204	15278289	41600.0
x 	1204	15278289	50000.0
x 	1204	15278289	52000.0
x 	1205	15278289	28600.0
x 	1205	15278289	32000.0
x 	1205	15278289	40300.0
x 	1205	15278289	41600.0
x 	1205	15278289	50000.0
x 	1205	15278289	52000.0
x 	1206	15278289	28600.0
x 	1206	15278289	32000.0
x 	1206	15278289	40300.0
x 	1206	15278289	41600.0
x 	1206	15278289	50000.0
x 	1206	15278289	52000.0
x 	1207	15278289	28600.0
x 	1207	15278289	32000.0
x 	1207	15278289	40300.0
x 	1207	15278289	41600.0
x 	1207	15278289	50000.0
x 	1207	15278289	52000.0
x 	1211	21120468	40000.0
x 	1211	21120468	55000.0
isozyme XA-2, gel filtration	1213	11720306	15800.0
isozyme XA-1, gel filtration	1213	11720306	18600.0
isozyme XA-2, gel filtration	1214	11720306	15800.0
isozyme XA-1, gel filtration	1214	11720306	18600.0
isozyme XA-2, gel filtration	1215	11720306	15800.0
isozyme XA-1, gel filtration	1215	11720306	18600.0
x 	1255	9145520	47000.0
x 	1275	12089151	45982.0
x 	1276	12089151	45982.0
x 	1277	12089151	45982.0
x 	1278	12089151	45982.0
separation of 2 isozymes with different MW by native PAGE	1281	0	-999.0
x 	1281	0	30000.0
x 	1294	24170174	40000.0
x 	1294	24170174	40531.0
x 	1295	24170174	40000.0
x 	1295	24170174	40531.0
x 	1299	19692229	20100.0
x 	1299	19692229	33500.0
x 	1300	19692229	20100.0
x 	1300	19692229	33500.0
x 	1315	100384004	45000.0
x 	1315	100384004	54000.0
x 	1315	100384004	76000.0
	1317	0	49800.0
xylanase III, SDS-PAGE	1317	0	54200.0
xylanase II, gel filtration	1317	0	131000.0
	1318	0	49800.0
xylanase III, SDS-PAGE	1318	0	54200.0
xylanase II, gel filtration	1318	0	131000.0
	1319	0	49800.0
xylanase III, SDS-PAGE	1319	0	54200.0
xylanase II, gel filtration	1319	0	131000.0
	1320	0	49800.0
xylanase III, SDS-PAGE	1320	0	54200.0
xylanase II, gel filtration	1320	0	131000.0
x 	1329	21388922	27000.0
x 	1330	21388922	27000.0
x 	1331	21388922	27000.0
	1353	27841749	45000.0
	1353	0	60000.0
	1353	0	61200.0
	1354	27841749	45000.0
	1354	0	60000.0
	1354	0	61200.0
	1355	27841749	45000.0
	1355	0	60000.0
	1355	0	61200.0
	1356	27841749	45000.0
	1356	0	60000.0
	1356	0	61200.0
	1357	27841749	45000.0
	1357	0	60000.0
	1357	0	61200.0
	1358	27841749	45000.0
	1358	0	60000.0
	1358	0	61200.0
	1359	27841749	45000.0
	1359	0	60000.0
	1359	0	61200.0
x 	1385	21979072	36000.0
1 	1404	0	21000.0
x 	1404	23410928	26000.0
x 	1404	0	30000.0
x 	1404	0	30500.0
1 	1405	0	21000.0
x 	1405	23410928	26000.0
x 	1405	0	30000.0
x 	1405	0	30500.0
1 	1406	0	21000.0
x 	1406	23410928	26000.0
x 	1406	0	30000.0
x 	1406	0	30500.0
1 	1407	0	21000.0
x 	1407	23410928	26000.0
x 	1407	0	30000.0
x 	1407	0	30500.0
1 	1408	0	21000.0
x 	1408	23410928	26000.0
x 	1408	0	30000.0
x 	1408	0	30500.0
1 	1409	0	21000.0
x 	1409	23410928	26000.0
x 	1409	0	30000.0
x 	1409	0	30500.0
1 	1410	0	21000.0
x 	1410	23410928	26000.0
x 	1410	0	30000.0
x 	1410	0	30500.0
1 	1411	0	21000.0
x 	1411	23410928	26000.0
x 	1411	0	30000.0
x 	1411	0	30500.0
1 	1461	18645964	35000.0
1 	1461	18645964	42800.0
sequence analysis, xyl30 ORF	1461	18645964	47000.0
1 	1462	18645964	35000.0
1 	1462	18645964	42800.0
sequence analysis, xyl30 ORF	1462	18645964	47000.0
1 	1463	18645964	35000.0
1 	1463	18645964	42800.0
sequence analysis, xyl30 ORF	1463	18645964	47000.0
	1467	27146990	45000.0
	1467	27146990	47000.0
	1468	27146990	45000.0
	1468	27146990	47000.0
	1469	27146990	45000.0
	1469	27146990	47000.0
	1470	27146990	45000.0
	1470	27146990	47000.0
SDS-PAGE	1475	17408951	20500.0
SDS-PAGE	1476	17408951	20500.0
1 	1484	18388456	47000.0
1 	1485	18388456	47000.0
gel filtration	1487	28919250	45500.0
gel filtration	1488	28919250	45500.0
x 	1497	3827815	43000.0
x 	1498	3827815	43000.0
x 	1499	3827815	43000.0
x 	1500	3827815	43000.0
x 	1501	3827815	43000.0
x 	1502	3827815	43000.0
x 	1503	3827815	43000.0
x 	1504	3827815	43000.0
x 	1505	3827815	43000.0
x 	1506	3827815	43000.0
x 	1537	22544563	24000.0
gel filtration	1537	14594403	24300.0
x 	1537	10689075	24500.0
1 	1537	0	25000.0
1 	1537	0	25000.0
1 	1537	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1537	0	26680.0
xylanase X-II-B, sedimentation analysis	1537	0	26680.0
x 	1537	10689075	37500.0
x 	1537	10689075	38000.0
ultracentrifugal analysis	1537	0	40500.0
gel filtration	1537	0	42000.0
1 	1537	0	44000.0
xylanase X-I, gel filtration	1537	0	50000.0
xylanase X-I, gel filtration	1537	0	50000.0
x 	1538	22544563	24000.0
gel filtration	1538	14594403	24300.0
x 	1538	10689075	24500.0
1 	1538	0	25000.0
1 	1538	0	25000.0
1 	1538	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1538	0	26680.0
xylanase X-II-B, sedimentation analysis	1538	0	26680.0
x 	1538	10689075	37500.0
x 	1538	10689075	38000.0
ultracentrifugal analysis	1538	0	40500.0
gel filtration	1538	0	42000.0
1 	1538	0	44000.0
xylanase X-I, gel filtration	1538	0	50000.0
xylanase X-I, gel filtration	1538	0	50000.0
x 	1539	22544563	24000.0
gel filtration	1539	14594403	24300.0
x 	1539	10689075	24500.0
1 	1539	0	25000.0
1 	1539	0	25000.0
1 	1539	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1539	0	26680.0
xylanase X-II-B, sedimentation analysis	1539	0	26680.0
x 	1539	10689075	37500.0
x 	1539	10689075	38000.0
ultracentrifugal analysis	1539	0	40500.0
gel filtration	1539	0	42000.0
1 	1539	0	44000.0
xylanase X-I, gel filtration	1539	0	50000.0
xylanase X-I, gel filtration	1539	0	50000.0
x 	1540	22544563	24000.0
gel filtration	1540	14594403	24300.0
x 	1540	10689075	24500.0
1 	1540	0	25000.0
1 	1540	0	25000.0
1 	1540	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1540	0	26680.0
xylanase X-II-B, sedimentation analysis	1540	0	26680.0
x 	1540	10689075	37500.0
x 	1540	10689075	38000.0
ultracentrifugal analysis	1540	0	40500.0
gel filtration	1540	0	42000.0
1 	1540	0	44000.0
xylanase X-I, gel filtration	1540	0	50000.0
xylanase X-I, gel filtration	1540	0	50000.0
x 	1541	22544563	24000.0
gel filtration	1541	14594403	24300.0
x 	1541	10689075	24500.0
1 	1541	0	25000.0
1 	1541	0	25000.0
1 	1541	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1541	0	26680.0
xylanase X-II-B, sedimentation analysis	1541	0	26680.0
x 	1541	10689075	37500.0
x 	1541	10689075	38000.0
ultracentrifugal analysis	1541	0	40500.0
gel filtration	1541	0	42000.0
1 	1541	0	44000.0
xylanase X-I, gel filtration	1541	0	50000.0
xylanase X-I, gel filtration	1541	0	50000.0
x 	1542	22544563	24000.0
gel filtration	1542	14594403	24300.0
x 	1542	10689075	24500.0
1 	1542	0	25000.0
1 	1542	0	25000.0
1 	1542	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1542	0	26680.0
xylanase X-II-B, sedimentation analysis	1542	0	26680.0
x 	1542	10689075	37500.0
x 	1542	10689075	38000.0
ultracentrifugal analysis	1542	0	40500.0
gel filtration	1542	0	42000.0
1 	1542	0	44000.0
xylanase X-I, gel filtration	1542	0	50000.0
xylanase X-I, gel filtration	1542	0	50000.0
x 	1543	22544563	24000.0
gel filtration	1543	14594403	24300.0
x 	1543	10689075	24500.0
1 	1543	0	25000.0
1 	1543	0	25000.0
1 	1543	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1543	0	26680.0
xylanase X-II-B, sedimentation analysis	1543	0	26680.0
x 	1543	10689075	37500.0
x 	1543	10689075	38000.0
ultracentrifugal analysis	1543	0	40500.0
gel filtration	1543	0	42000.0
1 	1543	0	44000.0
xylanase X-I, gel filtration	1543	0	50000.0
xylanase X-I, gel filtration	1543	0	50000.0
x 	1544	22544563	24000.0
gel filtration	1544	14594403	24300.0
x 	1544	10689075	24500.0
1 	1544	0	25000.0
1 	1544	0	25000.0
1 	1544	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1544	0	26680.0
xylanase X-II-B, sedimentation analysis	1544	0	26680.0
x 	1544	10689075	37500.0
x 	1544	10689075	38000.0
ultracentrifugal analysis	1544	0	40500.0
gel filtration	1544	0	42000.0
1 	1544	0	44000.0
xylanase X-I, gel filtration	1544	0	50000.0
xylanase X-I, gel filtration	1544	0	50000.0
x 	1545	22544563	24000.0
gel filtration	1545	14594403	24300.0
x 	1545	10689075	24500.0
1 	1545	0	25000.0
1 	1545	0	25000.0
1 	1545	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1545	0	26680.0
xylanase X-II-B, sedimentation analysis	1545	0	26680.0
x 	1545	10689075	37500.0
x 	1545	10689075	38000.0
ultracentrifugal analysis	1545	0	40500.0
gel filtration	1545	0	42000.0
1 	1545	0	44000.0
xylanase X-I, gel filtration	1545	0	50000.0
xylanase X-I, gel filtration	1545	0	50000.0
x 	1546	22544563	24000.0
gel filtration	1546	14594403	24300.0
x 	1546	10689075	24500.0
1 	1546	0	25000.0
1 	1546	0	25000.0
1 	1546	14594403	26400.0
xylanase X-II-B, sedimentation analysis	1546	0	26680.0
xylanase X-II-B, sedimentation analysis	1546	0	26680.0
x 	1546	10689075	37500.0
x 	1546	10689075	38000.0
ultracentrifugal analysis	1546	0	40500.0
gel filtration	1546	0	42000.0
1 	1546	0	44000.0
xylanase X-I, gel filtration	1546	0	50000.0
xylanase X-I, gel filtration	1546	0	50000.0
sequence analysis	1557	19002659	21000.0
x 	1557	19107475	33000.0
x 	1557	19107475	34000.0
x 	1557	19107475	47000.0
sequence analysis	1558	19002659	21000.0
x 	1558	19107475	33000.0
x 	1558	19107475	34000.0
x 	1558	19107475	47000.0
1 	1560	18521591	46000.0
x 	1563	19412576	38000.0
x 	1567	0	43962.0
x 	1584	18568289	37300.0
SDS-PAGE	1584	15064978	55500.0
x 	1584	18568289	57000.0
gel filtration	1584	15064978	58800.0
x 	1585	18568289	37300.0
SDS-PAGE	1585	15064978	55500.0
x 	1585	18568289	57000.0
gel filtration	1585	15064978	58800.0
x 	1611	0	25500.0
x 	1611	0	30000.0
x 	1611	0	33500.0
x 	1611	24211645	42000.0
x 	1611	24211645	51000.0
x 	1612	0	25500.0
x 	1612	0	30000.0
x 	1612	0	33500.0
x 	1612	24211645	42000.0
x 	1612	24211645	51000.0
x 	1613	0	25500.0
x 	1613	0	30000.0
x 	1613	0	33500.0
x 	1613	24211645	42000.0
x 	1613	24211645	51000.0
x 	1614	0	25500.0
x 	1614	0	30000.0
x 	1614	0	33500.0
x 	1614	24211645	42000.0
x 	1614	24211645	51000.0
x 	1615	0	25500.0
x 	1615	0	30000.0
x 	1615	0	33500.0
x 	1615	24211645	42000.0
x 	1615	24211645	51000.0
MALDI-TOF mass spectrometry	1617	17216454	21140.0
SDS-PAGE	1617	17216454	23200.0
x 	1617	15450181	25902.0
x 	1617	21466666	41540.0
x 	1617	15450181	43000.0
x 	1617	21466666	46000.0
x 	1617	21466666	64000.0
MALDI-TOF mass spectrometry	1618	17216454	21140.0
SDS-PAGE	1618	17216454	23200.0
x 	1618	15450181	25902.0
x 	1618	21466666	41540.0
x 	1618	15450181	43000.0
x 	1618	21466666	46000.0
x 	1618	21466666	64000.0
MALDI-TOF mass spectrometry	1619	17216454	21140.0
SDS-PAGE	1619	17216454	23200.0
x 	1619	15450181	25902.0
x 	1619	21466666	41540.0
x 	1619	15450181	43000.0
x 	1619	21466666	46000.0
x 	1619	21466666	64000.0
MALDI-TOF mass spectrometry	1620	17216454	21140.0
SDS-PAGE	1620	17216454	23200.0
x 	1620	15450181	25902.0
x 	1620	21466666	41540.0
x 	1620	15450181	43000.0
x 	1620	21466666	46000.0
x 	1620	21466666	64000.0
MALDI-TOF mass spectrometry	1621	17216454	21140.0
SDS-PAGE	1621	17216454	23200.0
x 	1621	15450181	25902.0
x 	1621	21466666	41540.0
x 	1621	15450181	43000.0
x 	1621	21466666	46000.0
x 	1621	21466666	64000.0
MALDI-TOF mass spectrometry	1622	17216454	21140.0
SDS-PAGE	1622	17216454	23200.0
x 	1622	15450181	25902.0
x 	1622	21466666	41540.0
x 	1622	15450181	43000.0
x 	1622	21466666	46000.0
x 	1622	21466666	64000.0
MALDI-TOF mass spectrometry	1623	17216454	21140.0
SDS-PAGE	1623	17216454	23200.0
x 	1623	15450181	25902.0
x 	1623	21466666	41540.0
x 	1623	15450181	43000.0
x 	1623	21466666	46000.0
x 	1623	21466666	64000.0
MALDI-TOF mass spectrometry	1624	17216454	21140.0
SDS-PAGE	1624	17216454	23200.0
x 	1624	15450181	25902.0
x 	1624	21466666	41540.0
x 	1624	15450181	43000.0
x 	1624	21466666	46000.0
x 	1624	21466666	64000.0
gel filtration	1642	19728166	12000.0
x 	1642	7189122	90000.0
gel filtration	1643	19728166	12000.0
x 	1643	7189122	90000.0
gel filtration	1644	19728166	12000.0
x 	1644	7189122	90000.0
gel filtration	1645	19728166	12000.0
x 	1645	7189122	90000.0
gel filtration	1663	0	31000.0
; 1 	1663	0	32000.0
1 	1663	0	33000.0
gel filtration	1664	0	31000.0
; 1 	1664	0	32000.0
1 	1664	0	33000.0
gel filtration	1665	0	31000.0
; 1 	1665	0	32000.0
1 	1665	0	33000.0
gel filtration	1666	0	31000.0
; 1 	1666	0	32000.0
1 	1666	0	33000.0
gel filtration	1667	0	31000.0
; 1 	1667	0	32000.0
1 	1667	0	33000.0
gel filtration	1668	0	31000.0
; 1 	1668	0	32000.0
1 	1668	0	33000.0
gel filtration	1669	0	31000.0
; 1 	1669	0	32000.0
1 	1669	0	33000.0
x 	1709	11263969	38000.0
gel filtration	1712	18668373	25000.0
gel filtration	1712	18668373	25000.0
gel filtration	1715	10467122	12000.0
gel filtration	1715	0	20000.0
x 	1715	23793944	21300.0
1 	1715	0	21500.0
wild-type enzyme, gel filtration	1715	100478004	22000.0
x 	1715	10467122	23600.0
	1715	18387299	23600.0
PAGE	1715	23793944	23800.0
mutant enzyme, gel filtration	1715	100478004	24000.0
gel filtration	1715	0	24000.0
PAGE	1715	9648252	26300.0
gel filtration	1715	2306111	29000.0
gel filtration	1716	10467122	12000.0
gel filtration	1716	0	20000.0
x 	1716	23793944	21300.0
1 	1716	0	21500.0
wild-type enzyme, gel filtration	1716	100478004	22000.0
x 	1716	10467122	23600.0
	1716	18387299	23600.0
PAGE	1716	23793944	23800.0
mutant enzyme, gel filtration	1716	100478004	24000.0
gel filtration	1716	0	24000.0
