Commentary	Ref	Literature(PubmedID)	value
isoform xynC, calculated	1164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	5.5
isoform xynA, calculated	1164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	5.8
isoform xynB, calculated	1164	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	6.0
isoform xynC, calculated	1165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	5.5
isoform xynA, calculated	1165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	5.8
isoform xynB, calculated	1165	https://www.ncbi.nlm.nih.gov/pubmed/?term=15278289	6.0
isozyme XA-2, chromatofocusing	1171	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	4.2
isozyme XA-1, chromatofocusing	1171	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	7.1
isozyme XA-2, chromatofocusing	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	4.2
isozyme XA-1, chromatofocusing	1172	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	7.1
isozyme XA-2, chromatofocusing	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	4.2
isozyme XA-1, chromatofocusing	1173	https://www.ncbi.nlm.nih.gov/pubmed/?term=11720306	7.1
	1230	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	9.5
	1231	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	9.5
	1232	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	9.5
	1233	https://www.ncbi.nlm.nih.gov/pubmed/?term=12089151	9.5
purified isozymes with 2 pI values, isoelectric focusing	1236	https://www.brenda-enzymes.org/literature.php?r=655379	4.9
purified isozyme with 2 pI values, isoelectric focusing	1236	https://www.brenda-enzymes.org/literature.php?r=655379	6.0
purified isozymes with 2 pI values, isoelectric focusing	1237	https://www.brenda-enzymes.org/literature.php?r=655379	4.9
purified isozyme with 2 pI values, isoelectric focusing	1237	https://www.brenda-enzymes.org/literature.php?r=655379	6.0
calculated	1249	https://www.ncbi.nlm.nih.gov/pubmed/?term=24170174	6.4
xylanase III, isoelectric focusing	1270	https://www.brenda-enzymes.org/literature.php?r=737633	4.2
xylanase II, isoelectric focusing	1270	https://www.brenda-enzymes.org/literature.php?r=737633	5.3
xylanase III, isoelectric focusing	1271	https://www.brenda-enzymes.org/literature.php?r=737633	4.2
xylanase II, isoelectric focusing	1271	https://www.brenda-enzymes.org/literature.php?r=737633	5.3
xylanase III, isoelectric focusing	1272	https://www.brenda-enzymes.org/literature.php?r=737633	4.2
xylanase II, isoelectric focusing	1272	https://www.brenda-enzymes.org/literature.php?r=737633	5.3
xylanase III, isoelectric focusing	1273	https://www.brenda-enzymes.org/literature.php?r=737633	4.2
xylanase II, isoelectric focusing	1273	https://www.brenda-enzymes.org/literature.php?r=737633	5.3
isoform XynB, isoelectric focusing	1356	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1356	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1357	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1357	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1358	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1358	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1359	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1359	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1360	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1360	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1361	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1361	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1362	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1362	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
isoform XynB, isoelectric focusing	1363	https://www.brenda-enzymes.org/literature.php?r=664785	2.8
isoform XynC, isoelectric focusing	1363	https://www.brenda-enzymes.org/literature.php?r=664785	3.6
	1415	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	6.3
	1416	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	6.3
	1417	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	6.3
	1418	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	6.3
	1419	https://www.ncbi.nlm.nih.gov/pubmed/?term=18645964	6.3
isoelectric focusing	1431	https://www.ncbi.nlm.nih.gov/pubmed/?term=17408951	8.5
isoelectric focusing	1432	https://www.ncbi.nlm.nih.gov/pubmed/?term=17408951	8.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1494	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1494	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1495	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1495	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1496	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
Xyl1, isoelectric focusing	1496	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	5.5
Xyl2, isoelectric focusing; Xyl3, isoelectric focusing	1497	https://www.ncbi.nlm.nih.gov/pubmed/?term=10689075	4.9
